"","state","city","density","freq","reg","hireg","ld"
"5227","Mississippi","Blue Springs",88,1,"1",0,4.47733681447821
"5228","Mississippi","Bogue Chitto",209,3,"1",0,5.34233425196481
"5229","Mississippi","Booneville",130,15,"1",0,4.86753445045558
"5230","Mississippi","Brandon",361,16,"1",0,5.88887795833288
"5231","Mississippi","Brookhaven",217,23,"1",0,5.37989735354046
"5232","Mississippi","Brooklyn",109.8,1,"1",0,4.69866052907543
"5233","Mississippi","Brooksville",276,5,"1",0,5.62040086571715
"5234","Mississippi","Bruce",292,2,"1",0,5.67675380226828
"5235","Mississippi","Burnsville",75,2,"1",0,4.31748811353631
"5236","Mississippi","Byhalia",66,5,"1",0,4.18965474202643
"5237","Mississippi","Byram",245,4,"1",0,5.50125821054473
"5238","Mississippi","Caledonia",142,1,"1",0,4.95582705760126
"5239","Mississippi","Calhoun City",277,2,"1",0,5.62401750618734
"5240","Mississippi","Canton",232,26,"1",0,5.44673737166631
"5241","Mississippi","Carriere",211,4,"1",0,5.35185813347607
"5242","Mississippi","Carrollton",88,2,"1",0,4.47733681447821
"5243","Mississippi","Carthage",200,4,"1",0,5.29831736654804
"5244","Mississippi","Centreville",247,2,"1",0,5.50938833662798
"5245","Mississippi","Chunky",148,1,"1",0,4.99721227376411
"5246","Mississippi","Clarksdale",437,23,"1",0,6.07993319509559
"5247","Mississippi","Cleveland",597,17,"1",0,6.3919171133926
"5248","Mississippi","Clinton",232,15,"1",0,5.44673737166631
"5249","Mississippi","Coffeeville",155,1,"1",0,5.04342511691925
"5250","Mississippi","Collins",120,3,"1",0,4.78749174278205
"5251","Mississippi","Collinsville",172,3,"1",0,5.14749447681345
"5252","Mississippi","Columbia",345,12,"1",0,5.84354441703136
"5253","Mississippi","Columbus",370,97,"1",0,5.91350300563827
"5254","Mississippi","Como",248,6,"1",0,5.51342874616498
"5255","Mississippi","Corinth",187,37,"1",0,5.23110861685459
"5256","Mississippi","Courtland",171,3,"1",0,5.14166355650266
"5257","Mississippi","Crawford",180,3,"1",0,5.19295685089021
"5258","Mississippi","Crenshaw",796,1,"1",0,6.67959918584438
"5259","Mississippi","Cruger",141,2,"1",0,4.94875989037817
"5260","Mississippi","Crystal Springs",345,6,"1",0,5.84354441703136
"5261","Mississippi","D'Iberville",633,2,"1",0,6.45047042214418
"5262","Mississippi","De Kalb",120,4,"1",0,4.78749174278205
"5263","Mississippi","Dennis",48.5,2,"1",0,3.88156379794344
"5264","Mississippi","Derma",214,1,"1",0,5.36597601502185
"5265","Mississippi","Diamondhead",308,2,"1",0,5.73009978297357
"5266","Mississippi","Duck Hill",545,1,"1",0,6.30078579466324
"5267","Mississippi","Durant",407,5,"1",0,6.00881318544259
"5268","Mississippi","Ecru",82,2,"1",0,4.40671924726425
"5269","Mississippi","Edwards",234,6,"1",0,5.4553211153577
"5270","Mississippi","Ellisville",168,7,"1",0,5.12396397940326
"5271","Mississippi","Enterprise",78,1,"1",0,4.35670882668959
"5272","Mississippi","Escatawpa",143.5,1,"1",0,4.96633503519968
"5273","Mississippi","Ethel",260,2,"1",0,5.56068163101553
"5274","Mississippi","Eupora",238,3,"1",0,5.47227067367148
"5275","Mississippi","Falkner",37,1,"1",0,3.61091791264422
"5276","Mississippi","Fayette",492,2,"1",0,6.19847871649231
"5277","Mississippi","Fernwood",120.4,1,"1",0,4.79081953287472
"5278","Mississippi","Flora",216,2,"1",0,5.37527840768417
"5279","Mississippi","Florence",210,3,"1",0,5.34710753071747
"5280","Mississippi","Flowood",121,5,"1",0,4.79579054559674
"5281","Mississippi","Forest",166,4,"1",0,5.11198778835654
"5282","Mississippi","Foxworth",285.7,4,"1",0,5.65494230923673
"5283","Mississippi","Fulton",182,3,"1",0,5.2040066870768
"5284","Mississippi","Gattman",61,1,"1",0,4.11087386417331
"5285","Mississippi","Gautier",236,12,"1",0,5.46383180502561
"5286","Mississippi","Gloster",187,2,"1",0,5.23110861685459
"5287","Mississippi","Goodman",606,2,"1",0,6.40687998606931
"5288","Mississippi","Greenville",440,46,"1",0,6.08677472691231
"5289","Mississippi","Greenwood",438,38,"1",0,6.08221891037645
"5290","Mississippi","Grenada",160,39,"1",0,5.07517381523383
"5291","Mississippi","Gulfport",498,172,"1",0,6.21060007702465
"5292","Mississippi","Guntown",226,2,"1",0,5.42053499927229
"5293","Mississippi","Hamilton",59.9,3,"1",0,4.0926765051214
"5294","Mississippi","Hattiesburg",336,140,"1",0,5.8171111599632
"5295","Mississippi","Hazlehurst",339,11,"1",0,5.82600010738045
"5296","Mississippi","Heidelberg",51,1,"1",0,3.93182563272433
"5297","Mississippi","Hernando",239,2,"1",0,5.47646355193151
"5298","Mississippi","Hickory Flat",227,2,"1",0,5.4249500174814
"5299","Mississippi","Hollandale",425,1,"1",0,6.05208916892442
"5300","Mississippi","Holly Springs",230,18,"1",0,5.4380793089232
"5301","Mississippi","Horn Lake",651,13,"1",0,6.47850964220857
"5302","Mississippi","Houston",181,11,"1",0,5.19849703126583
"5303","Mississippi","Indianola",424,3,"1",0,6.04973345523196
"5304","Mississippi","Itta Bena",510,3,"1",0,6.23441072571837
"5305","Mississippi","Iuka",118,9,"1",0,4.77068462446567
"5306","Mississippi","Jackson",580,844,"1",0,6.36302810354046
"5307","Mississippi","Jonestown",1146,1,"1",0,7.04403289727469
"5308","Mississippi","Kilmichael",81,1,"1",0,4.39444915467244
"5309","Mississippi","Kiln",100.9,1,"1",0,4.61412992735956
"5310","Mississippi","Kokomo",37.9,2,"1",0,3.63495111208838
"5311","Mississippi","Kosciusko",352,17,"1",0,5.8636311755981
"5312","Mississippi","Lake",112,2,"1",0,4.71849887129509
"5313","Mississippi","Lakeshore",9.8,1,"1",0,2.28238238567653
"5314","Mississippi","Lauderdale",79.4,3,"1",0,4.37449836825309
"5315","Mississippi","Laurel",439,43,"1",0,6.08449941307517
"5316","Mississippi","Leland",427,4,"1",0,6.05678401322862
"5317","Mississippi","Lena",32,1,"1",0,3.46573590279973
"5318","Mississippi","Lexington",243,6,"1",0,5.49306144334055
"5319","Mississippi","Liberty",127,1,"1",0,4.84418708645859
"5320","Mississippi","Long Beach",588,5,"1",0,6.37672694789863
"5321","Mississippi","Lorman",18,1,"1",0,2.89037175789616
"5322","Mississippi","Louisville",160,7,"1",0,5.07517381523383
"5323","Mississippi","Lucedale",184,4,"1",0,5.21493575760899
"5324","Mississippi","Lumberton",117,5,"1",0,4.76217393479776
"5325","Mississippi","Macon",255,7,"1",0,5.54126354515843
"5326","Mississippi","Madison",392,8,"1",0,5.97126183979046
"5327","Mississippi","Magee",313,4,"1",0,5.74620319054015
"5328","Mississippi","Magnolia",143,8,"1",0,4.96284463025991
"5329","Mississippi","Mantachie",110,3,"1",0,4.70048036579242
"5330","Mississippi","Marion",202,5,"1",0,5.30826769740121
"5331","Mississippi","Marks",456,1,"1",0,6.12249280951439
"5332","Mississippi","Mathiston",105,1,"1",0,4.65396035015752
"5333","Mississippi","McComb",426,1,"1",0,6.05443934626937
"5334","Mississippi","Meridian",272,331,"1",0,5.605802066296
"5335","Mississippi","Monticello",140,5,"1",0,4.9416424226093
"5336","Mississippi","Mooreville",104,2,"1",0,4.64439089914137
"5337","Mississippi","Moorhead",648,1,"1",0,6.47389069635227
"5338","Mississippi","Morton",183,4,"1",0,5.20948615284142
"5339","Mississippi","Moss Point",214,44,"1",0,5.36597601502185
"5340","Mississippi","Mound Bayou",620,2,"1",0,6.42971947803914
"5341","Mississippi","Mount Olive",116,4,"1",0,4.75359019110636
"5342","Mississippi","Myrtle",93,2,"1",0,4.53259949315326
"5343","Mississippi","Natchez",363,69,"1",0,5.89440283426485
"5344","Mississippi","Nettleton",186,4,"1",0,5.2257466737132
"5345","Mississippi","New Albany",185,4,"1",0,5.22035582507832
"5346","Mississippi","Newton",173,4,"1",0,5.15329159449778
"5347","Mississippi","Nicholson",304.3,1,"1",0,5.71801405690293
"5348","Mississippi","Noxapater",172,1,"1",0,5.14749447681345
"5349","Mississippi","Oakland",145,1,"1",0,4.97673374242057
"5350","Mississippi","Ocean Springs",592,21,"1",0,6.38350663488401
"5351","Mississippi","Okolona",137,8,"1",0,4.91998092582813
"5352","Mississippi","Olive Branch",393,15,"1",0,5.97380961186926
"5353","Mississippi","Osyka",154,3,"1",0,5.03695260241363
"5354","Mississippi","Oxford",552,34,"1",0,6.31354804627709
"5355","Mississippi","Pascagoula",545,32,"1",0,6.30078579466324
"5356","Mississippi","Pass Christian",275,13,"1",0,5.61677109766657
"5357","Mississippi","Pearl",401,13,"1",0,5.99396142730657
"5358","Mississippi","Pelahatchie",87,3,"1",0,4.46590811865458
"5359","Mississippi","Perkinston",94.8,4,"1",0,4.55176940926098
"5360","Mississippi","Petal",244,12,"1",0,5.4971682252932
"5361","Mississippi","Philadelphia",229,31,"1",0,5.43372200355424
"5362","Mississippi","Picayune",309,14,"1",0,5.73334127689775
"5363","Mississippi","Pickens",313,1,"1",0,5.74620319054015
"5364","Mississippi","Pinola",29.2,1,"1",0,3.37416870927424
"5365","Mississippi","Pittsboro",77,4,"1",0,4.34380542185368
"5366","Mississippi","Plantersville",214,3,"1",0,5.36597601502185
"5367","Mississippi","Pontotoc",209,6,"1",0,5.34233425196481
"5368","Mississippi","Pope",77,5,"1",0,4.34380542185368
"5369","Mississippi","Poplarville",208,2,"1",0,5.33753807970132
"5370","Mississippi","Port Gibson",299,3,"1",0,5.70044357339069
"5371","Mississippi","Prentiss",123,8,"1",0,4.81218435537242
"5372","Mississippi","Preston",7.6,1,"1",0,2.02814824729229
"5373","Mississippi","Purvis",231,4,"1",0,5.44241771052179
"5374","Mississippi","Quitman",160,3,"1",0,5.07517381523383
"5375","Mississippi","Raleigh",107,1,"1",0,4.67282883446191
"5376","Mississippi","Randolph",25.8,1,"1",0,3.25037449192757
"5377","Mississippi","Raymond",284,6,"1",0,5.64897423816121
"5378","Mississippi","Red Banks",57.9,4,"1",0,4.05871738457895
"5379","Mississippi","Richland",222,5,"1",0,5.40267738187228
"5380","Mississippi","Ridgeland",438,18,"1",0,6.08221891037645
"5381","Mississippi","Rienzi",120,1,"1",0,4.78749174278205
"5382","Mississippi","Ripley",178,4,"1",0,5.18178355029209
"5383","Mississippi","Robinsonville",545.6,4,"1",0,6.30188610652925
"5384","Mississippi","Rolling Fork",538,3,"1",0,6.28785856016178
"5385","Mississippi","Rosedale",120,1,"1",0,4.78749174278205
"5386","Mississippi","Roxie",161,1,"1",0,5.08140436498446
"5387","Mississippi","Sallis",115,1,"1",0,4.74493212836325
"5388","Mississippi","Saltillo",235,2,"1",0,5.45958551414416
"5389","Mississippi","Sandy Hook",28.9,1,"1",0,3.36384159511839
"5390","Mississippi","Sardis",308,3,"1",0,5.73009978297357
"5391","Mississippi","Saucier",146.7,5,"1",0,4.98838968514894
"5392","Mississippi","Scooba",108,1,"1",0,4.68213122712422
"5393","Mississippi","Sebastopol",68,1,"1",0,4.21950770517611
"5394","Mississippi","Senatobia",195,1,"1",0,5.27299955856375
"5395","Mississippi","Shannon",168,7,"1",0,5.12396397940326
"5396","Mississippi","Sherman",153,1,"1",0,5.03043792139244
"5397","Mississippi","Shuqualak",158,1,"1",0,5.06259503302697
"5398","Mississippi","Sidon",1500,1,"1",0,7.3132203870903
"5399","Mississippi","Silver Creek",52,2,"1",0,3.95124371858143
"5400","Mississippi","Southaven",505,22,"1",0,6.22455842927536
"5401","Mississippi","Starkville",383,32,"1",0,5.94803498918065
"5402","Mississippi","State Line",50,2,"1",0,3.91202300542815
"5403","Mississippi","Steens",29.9,1,"1",0,3.39785848039664
"5404","Mississippi","Stonewall",145,1,"1",0,4.97673374242057
"5405","Mississippi","Stringer",38.5,1,"1",0,3.65065824129374
"5406","Mississippi","Summit",274,3,"1",0,5.61312810638807
"5407","Mississippi","Sumrall",180,2,"1",0,5.19295685089021
"5408","Mississippi","Tchula",541,5,"1",0,6.29341927884648
"5409","Mississippi","Terry",117,2,"1",0,4.76217393479776
"5410","Mississippi","Tishomingo",233,1,"1",0,5.4510384535657
"5411","Mississippi","Toomsuba",43.5,3,"1",0,3.77276093809464
"5412","Mississippi","Tunica",538,8,"1",0,6.28785856016178
"5413","Mississippi","Tupelo",228,70,"1",0,5.42934562895444
"5414","Mississippi","Tutwiler",313,1,"1",0,5.74620319054015
"5415","Mississippi","Tylertown",172,6,"1",0,5.14749447681345
"5416","Mississippi","Union",216,2,"1",0,5.37527840768417
"5417","Mississippi","Utica",113,5,"1",0,4.72738781871234
"5418","Mississippi","Vancleave",74.5,8,"1",0,4.31079912538551
"5419","Mississippi","Vardaman",365,1,"1",0,5.89989735358249
"5420","Mississippi","Verona",341,6,"1",0,5.83188247728352
"5421","Mississippi","Vicksburg",263,73,"1",0,5.57215403217776
"5422","Mississippi","Wade",54.7,1,"1",0,4.00186370942794
"5423","Mississippi","Walls",55,2,"1",0,4.00733318523247
"5424","Mississippi","Walnut",53,5,"1",0,3.97029191355212
"5425","Mississippi","Walnut Grove",384,1,"1",0,5.95064255258773
"5426","Mississippi","Water Valley",185,3,"1",0,5.22035582507832
"5427","Mississippi","Waveland",288,5,"1",0,5.66296048013595
"5428","Mississippi","Waynesboro",149,13,"1",0,5.00394630594546
"5429","Mississippi","Wesson",164,1,"1",0,5.0998664278242
"5430","Mississippi","West",111,1,"1",0,4.70953020131233
"5431","Mississippi","West Point",197,14,"1",0,5.28320372873799
"5432","Mississippi","Wiggins",163,4,"1",0,5.09375020080676
"5433","Mississippi","Winona",122,3,"1",0,4.80402104473326
"5434","Mississippi","Winstonville",228,1,"1",0,5.42934562895444
"5435","Mississippi","Winterville",17.5,1,"1",0,2.86220088092947
"5436","Mississippi","Woodland",83,2,"1",0,4.4188406077966
"5437","Mississippi","Woodville",353,1,"1",0,5.8664680569333
"5438","Mississippi","Yazoo City",431,24,"1",0,6.06610809010375
"5439","Missouri","Advance",465,1,"1",0,6.14203740558736
"5440","Missouri","Affton",1867,3,"1",0,7.53208814354172
"5441","Missouri","Amazonia",330,1,"1",0,5.79909265446053
"5442","Missouri","Anderson",335,1,"1",0,5.81413053182507
"5443","Missouri","Annada",183,1,"1",0,5.20948615284142
"5444","Missouri","Annapolis",354,1,"1",0,5.86929691313377
"5445","Missouri","Arnold",703,11,"1",0,6.55535689181067
"5446","Missouri","Ash Grove",460,1,"1",0,6.13122648948314
"5447","Missouri","Ashland",258,2,"1",0,5.55295958492162
"5448","Missouri","Aurora",459,2,"1",0,6.12905021006055
"5449","Missouri","Auxvasse",501,1,"1",0,6.21660610108486
"5450","Missouri","Ava",338,2,"1",0,5.82304589548302
"5451","Missouri","Ballwin",1293,5,"1",0,7.16472037877186
"5452","Missouri","Barnhart",278.6,3,"1",0,5.62977706134571
"5453","Missouri","Belgrade",115,1,"1",0,4.74493212836325
"5454","Missouri","Bella Villa",2167,1,"1",0,7.68109900153636
"5455","Missouri","Belton",636,6,"1",0,6.45519856334012
"5456","Missouri","Benton",521,3,"1",0,6.25575004175337
"5457","Missouri","Berger",271,1,"1",0,5.6021188208797
"5458","Missouri","Berkeley",690,4,"1",0,6.5366915975913
"5459","Missouri","Bethany",272,1,"1",0,5.605802066296
"5460","Missouri","Birch Tree",183,1,"1",0,5.20948615284142
"5461","Missouri","Bismarck",571,3,"1",0,6.34738920965601
"5462","Missouri","Bloomfield",530,1,"1",0,6.27287700654617
"5463","Missouri","Blue Springs",949,17,"1",0,6.85540879860993
"5464","Missouri","Bolivar",506,2,"1",0,6.22653666928747
"5465","Missouri","Boonville",423,6,"1",0,6.04737217904628
"5466","Missouri","Bourbon",462,1,"1",0,6.13556489108174
"5467","Missouri","Bowling Green",796,3,"1",0,6.67959918584438
"5468","Missouri","Bragg City",258,1,"1",0,5.55295958492162
"5469","Missouri","Branson",210,8,"1",0,5.34710753071747
"5470","Missouri","Brashear",288,1,"1",0,5.66296048013595
"5471","Missouri","Brentwood",1580,3,"1",0,7.36518012602101
"5472","Missouri","Bridgeton",307,6,"1",0,5.7268477475872
"5473","Missouri","Brighton",61,1,"1",0,4.11087386417331
"5474","Missouri","Brookfield",390,1,"1",0,5.96614673912369
"5475","Missouri","Brookline",97.9,2,"1",0,4.58394654953646
"5476","Missouri","Broseley",129.6,1,"1",0,4.86445278391817
"5477","Missouri","Bucyrus",8.1,3,"1",0,2.09186406167839
"5478","Missouri","Buffalo",411,5,"1",0,6.01859321449623
"5479","Missouri","Cabool",210,1,"1",0,5.34710753071747
"5480","Missouri","California",454,5,"1",0,6.11809719804135
"5481","Missouri","Camdenton",286,3,"1",0,5.65599181081985
"5482","Missouri","Cameron",621,2,"1",0,6.43133108193348
"5483","Missouri","Canton",395,2,"1",0,5.97888576490112
"5484","Missouri","Cape Girardeau",521,143,"1",0,6.25575004175337
"5485","Missouri","Carl Junction",553,1,"1",0,6.31535800152233
"5486","Missouri","Carrollton",327,1,"1",0,5.78996017089725
"5487","Missouri","Carterville",284,2,"1",0,5.64897423816121
"5488","Missouri","Carthage",475,15,"1",0,6.16331480403464
"5489","Missouri","Caruthersville",426,3,"1",0,6.05443934626937
"5490","Missouri","Cassville",373,1,"1",0,5.92157841964382
"5491","Missouri","Caulfield",28.2,1,"1",0,3.33932197794407
"5492","Missouri","Cedar Hill",285.2,1,"1",0,5.65319068854014
"5493","Missouri","Centertown",115,2,"1",0,4.74493212836325
"5494","Missouri","Centralia",570,6,"1",0,6.3456363608286
"5495","Missouri","Chaffee",625,1,"1",0,6.4377516497364
"5496","Missouri","Charleston",453,16,"1",0,6.11589212548303
"5497","Missouri","Chesterfield",577,4,"1",0,6.3578422665081
"5498","Missouri","Chillicothe",522,2,"1",0,6.25766758788264
"5499","Missouri","Clarence",254,1,"1",0,5.53733426701854
"5500","Missouri","Clarksburg",229,1,"1",0,5.43372200355424
"5501","Missouri","Claycomo",220,1,"1",0,5.39362754635236
"5502","Missouri","Clayton",2585,2,"1",0,7.85748078694253
"5503","Missouri","Clinton",376,4,"1",0,5.92958914338989
"5504","Missouri","Columbia",719,496,"1",0,6.57786135772105
"5505","Missouri","Cooter",562,1,"1",0,6.33150184989369
"5506","Missouri","Crane",345,1,"1",0,5.84354441703136
"5507","Missouri","Creighton",385,1,"1",0,5.95324333428778
"5508","Missouri","Creve Coeur",700,2,"1",0,6.5510803350434
"5509","Missouri","Crystal City",401,1,"1",0,5.99396142730657
"5510","Missouri","De Soto",572,3,"1",0,6.3491389913798
"5511","Missouri","Dearborn",220,1,"1",0,5.39362754635236
"5512","Missouri","Delta",430,1,"1",0,6.06378520868761
"5513","Missouri","Des Peres",763,2,"1",0,6.63725803128446
"5514","Missouri","Diamond",478,1,"1",0,6.16961073249146
"5515","Missouri","Dixon",534,2,"1",0,6.2803958389602
"5516","Missouri","Doe Run",285.7,1,"1",0,5.65494230923673
"5517","Missouri","Doniphan",542,4,"1",0,6.29526600143965
"5518","Missouri","Drexel",134,1,"1",0,4.89783979995091
"5519","Missouri","East Prairie",914,1,"1",0,6.81783057145415
"5520","Missouri","Edgerton",209,1,"1",0,5.34233425196481
"5521","Missouri","Edwards",3,1,"1",0,1.09861228866811
"5522","Missouri","El Dorado Springs",447,3,"1",0,6.10255859461357
"5523","Missouri","Eldon",501,1,"1",0,6.21660610108486
"5524","Missouri","Eldridge",34.9,2,"1",0,3.55248682920838
"5525","Missouri","Elmo",260,1,"1",0,5.56068163101553
"5526","Missouri","Essex",613,1,"1",0,6.41836493593621
"5527","Missouri","Eugene",232.7,2,"1",0,5.44975007030825
"5528","Missouri","Eureka",382,5,"1",0,5.94542060860658
"5529","Missouri","Excelsior Springs",428,2,"1",0,6.0591231955818
"5530","Missouri","Fair Grove",177,3,"1",0,5.17614973257383
"5531","Missouri","Fairdealing",104.7,1,"1",0,4.65109911787649
"5532","Missouri","Fairview",311,1,"1",0,5.73979291217923
"5533","Missouri","Falcon",4.4,1,"1",0,1.48160454092422
"5534","Missouri","Farber",426,1,"1",0,6.05443934626937
"5535","Missouri","Farmington",777,4,"1",0,6.65544035036765
"5536","Missouri","Faucett",45.3,1,"1",0,3.81330703248899
"5537","Missouri","Fenton",250,10,"1",0,5.52146091786225
"5538","Missouri","Ferguson",1291,35,"1",0,7.16317239084664
"5539","Missouri","Festus",811,8,"1",0,6.69826805411541
"5540","Missouri","Fillmore",510,1,"1",0,6.23441072571837
"5541","Missouri","Florissant",1573,50,"1",0,7.36073990305828
"5542","Missouri","Foley",447,2,"1",0,6.10255859461357
"5543","Missouri","Fordland",292,3,"1",0,5.67675380226828
"5544","Missouri","Foristell",38,2,"1",0,3.63758615972639
"5545","Missouri","Forsyth",401,2,"1",0,5.99396142730657
"5546","Missouri","Fredericktown",357,1,"1",0,5.87773578177964
"5547","Missouri","Fulton",402,21,"1",0,5.99645208861902
"5548","Missouri","Gainesville",98,3,"1",0,4.58496747867057
"5549","Missouri","Galena",223,2,"1",0,5.40717177146012
"5550","Missouri","Garden City",254,2,"1",0,5.53733426701854
"5551","Missouri","Gladstone",1297,2,"1",0,7.16780918431644
"5552","Missouri","Glasgow",326,2,"1",0,5.78689738136671
"5553","Missouri","Grain Valley",889,3,"1",0,6.7900972355139
"5554","Missouri","Granby",183,2,"1",0,5.20948615284142
"5555","Missouri","Grandview",659,16,"1",0,6.49072353450251
"5556","Missouri","Gravois Mills",73,2,"1",0,4.29045944114839
"5557","Missouri","Green City",163,1,"1",0,5.09375020080676
"5558","Missouri","Green Ridge",446,1,"1",0,6.10031895202006
"5559","Missouri","Grovespring",70.7,1,"1",0,4.25844557290253
"5560","Missouri","Hale",280,1,"1",0,5.63478960316925
"5561","Missouri","Hanley Hills",2227,1,"1",0,7.70841066725737
"5562","Missouri","Hannibal",431,13,"1",0,6.06610809010375
"5563","Missouri","Harrisburg",144,3,"1",0,4.969813299576
"5564","Missouri","Harrisonville",394,2,"1",0,5.97635090929793
"5565","Missouri","Hartsburg",195,1,"1",0,5.27299955856375
"5566","Missouri","Harwood",165,1,"1",0,5.10594547390058
"5567","Missouri","Hawk Point",709,4,"1",0,6.56385552653213
"5568","Missouri","Hayti",450,1,"1",0,6.10924758276437
"5569","Missouri","Hayti Heights",224,1,"1",0,5.41164605185504
"5570","Missouri","Hazelwood",609,24,"1",0,6.4118182677099
"5571","Missouri","Henley",29.8,2,"1",0,3.39450839351136
"5572","Missouri","Hermann",357,2,"1",0,5.87773578177964
"5573","Missouri","Higginsville",482,1,"1",0,6.1779441140506
"5574","Missouri","High Ridge",471.9,5,"1",0,6.15676709873234
"5575","Missouri","Hillsboro",314,3,"1",0,5.74939298590825
"5576","Missouri","Hollister",262,4,"1",0,5.5683445037611
"5577","Missouri","Holts Summit",422,6,"1",0,6.04500531403601
"5578","Missouri","House Springs",409.1,3,"1",0,6.01395962493535
"5579","Missouri","Houston",221,1,"1",0,5.39816270151775
"5580","Missouri","Humansville",344,1,"1",0,5.8406416573734
"5581","Missouri","Imperial",459.1,10,"1",0,6.12926805125518
"5582","Missouri","Independence",581,89,"1",0,6.36475075685191
"5583","Missouri","Ironton",401,1,"1",0,5.99396142730657
"5584","Missouri","Jackson",542,8,"1",0,6.29526600143965
"5585","Missouri","Jacksonville",509,1,"1",0,6.23244801655052
"5586","Missouri","Jamestown",153,1,"1",0,5.03043792139244
"5587","Missouri","Jasper",327,2,"1",0,5.78996017089725
"5588","Missouri","Jefferson City",459,92,"1",0,6.12905021006055
"5589","Missouri","Jennings",1517,16,"1",0,7.32448997934853
"5590","Missouri","Joplin",549,111,"1",0,6.30809844150953
"5591","Missouri","Kansas City",599,1152,"1",0,6.39526159811545
"5592","Missouri","Kelso",722,1,"1",0,6.58202513889283
"5593","Missouri","Kennett",573,11,"1",0,6.35088571671474
"5594","Missouri","Kinloch",155,1,"1",0,5.04342511691925
"5595","Missouri","Kirksville",470,7,"1",0,6.1527326947041
"5596","Missouri","Kirkwood",1165,2,"1",0,7.0604763659998
"5597","Missouri","Knob Noster",369,2,"1",0,5.91079664404053
"5598","Missouri","La Monte",388,1,"1",0,5.96100533962327
"5599","Missouri","Ladue",389,1,"1",0,5.96357934361845
"5600","Missouri","Lake Ozark",95,2,"1",0,4.55387689160054
"5601","Missouri","Lake Saint Louis",739,3,"1",0,6.6052979209482
"5602","Missouri","Leadwood",391,2,"1",0,5.96870755998537
"5603","Missouri","Leasburg",291,1,"1",0,5.67332326717149
"5604","Missouri","Lebanon",385,5,"1",0,5.95324333428778
"5605","Missouri","Lees Summit",589,16,"1",0,6.37842618365159
"5606","Missouri","Lesterville",111.2,1,"1",0,4.71133038181648
"5607","Missouri","Lexington",336,1,"1",0,5.8171111599632
"5608","Missouri","Liberty",421,10,"1",0,6.04263283368238
"5609","Missouri","Licking",561,1,"1",0,6.3297209055227
"5610","Missouri","Lincoln",480,1,"1",0,6.17378610390194
"5611","Missouri","Linn",499,1,"1",0,6.21260609575152
"5612","Missouri","Lockwood",357,1,"1",0,5.87773578177964
"5613","Missouri","Lone Jack",127,1,"1",0,4.84418708645859
"5614","Missouri","Louisiana",405,1,"1",0,6.00388706710654
"5615","Missouri","Lowry City",231,1,"1",0,5.44241771052179
"5616","Missouri","Macks Creek",70.2,1,"1",0,4.25134831103177
"5617","Missouri","Macon",346,2,"1",0,5.84643877505772
"5618","Missouri","Malden",204,5,"1",0,5.31811999384422
"5619","Missouri","Maplewood",2017,1,"1",0,7.60936653795421
"5620","Missouri","Marble Hill",346,4,"1",0,5.84643877505772
"5621","Missouri","Marshall",480,3,"1",0,6.17378610390194
"5622","Missouri","Marshfield",543,3,"1",0,6.29710931993394
"5623","Missouri","Marthasville",533,1,"1",0,6.27852142416584
"5624","Missouri","Maryland Heights",476,12,"1",0,6.16541785423142
"5625","Missouri","Meta",250,1,"1",0,5.52146091786225
"5626","Missouri","Mexico",366,20,"1",0,5.90263333340137
"5627","Missouri","Miami",117,1,"1",0,4.76217393479776
"5628","Missouri","Miller",349,3,"1",0,5.85507192220243
"5629","Missouri","Millersville",47.8,1,"1",0,3.86702563949741
"5630","Missouri","Moberly",420,15,"1",0,6.04025471127741
"5631","Missouri","Monett",410,8,"1",0,6.01615715969835
"5632","Missouri","Monroe City",311,1,"1",0,5.73979291217923
"5633","Missouri","Montgomery City",303,1,"1",0,5.71373280550937
"5634","Missouri","Morehouse",428,1,"1",0,6.0591231955818
"5635","Missouri","Morrisville",234,1,"1",0,5.4553211153577
"5636","Missouri","Moscow Mills",362,4,"1",0,5.89164421182577
"5637","Missouri","Mount Vernon",439,4,"1",0,6.08449941307517
"5638","Missouri","Mountain View",273,2,"1",0,5.60947179518496
"5639","Missouri","Myrtle",12.6,1,"1",0,2.53369681395743
"5640","Missouri","Naylor",422,1,"1",0,6.04500531403601
"5641","Missouri","Neosho",295,9,"1",0,5.68697535633982
"5642","Missouri","Nevada",350,10,"1",0,5.85793315448346
"5643","Missouri","New Bloomfield",169,1,"1",0,5.12989871492307
"5644","Missouri","New Cambria",108,1,"1",0,4.68213122712422
"5645","Missouri","New Florence",91,1,"1",0,4.51085950651685
"5646","Missouri","New Madrid",249,1,"1",0,5.51745289646471
"5647","Missouri","Newburg",262,2,"1",0,5.5683445037611
"5648","Missouri","Nixa",935,6,"1",0,6.84054652928869
"5649","Missouri","Normandy",1023,1,"1",0,6.93049476595163
"5650","Missouri","North Kansas City",395,1,"1",0,5.97888576490112
"5651","Missouri","Northwoods",2268,2,"1",0,7.72665366484764
"5652","Missouri","Novelty",181,1,"1",0,5.19849703126583
"5653","Missouri","Novinger",215,1,"1",0,5.37063802812766
"5654","Missouri","Oakville",1780.8,1,"1",0,7.48481798052128
"5655","Missouri","Odessa",490,2,"1",0,6.19440539110467
"5656","Missouri","Old Appleton",271,1,"1",0,5.6021188208797
"5657","Missouri","Oronogo",396,2,"1",0,5.98141421125448
